viewer_uid,age,sex,age_class
10025288,43,female,3
10444830,33,female,2
10712328,29,female,1
10178248,52,female,3
10127254,37,male,2
10097755,32,male,2
10848663,28,male,1
10635950,54,male,3
10027827,34,female,2
10088345,44,male,3
10110821,35,male,2
10380573,40,male,2
10309443,19,female,0
10160764,51,male,3
10487750,30,female,1
10878672,32,female,2
10048107,25,female,1
10140441,24,male,1
10647511,23,male,1
10048782,45,male,3
10060713,21,female,1
10003900,43,male,3
10052192,31,female,2
10081346,27,male,1
10048435,29,female,1
10049424,46,male,3
10204624,30,male,1
10243042,25,female,1
10500075,34,male,2
10809156,34,male,2
10044101,26,female,1
10201941,31,male,2
10208215,41,male,3
10840124,28,male,1
10055088,36,female,2
10023947,24,female,1
10856442,20,male,0
10020771,20,female,0
10502319,32,male,2
10016229,44,female,3
10360526,21,female,1
10018727,35,male,2
10028319,23,female,1
10102484,25,female,1
10160454,50,male,3
10177798,27,male,1
10014217,28,female,1
11080900,38,male,2
10039318,38,female,2
10390756,28,female,1
10064095,39,male,2
10006087,36,female,2
10167971,44,male,3
10029255,35,female,2
10935393,28,male,1
10190735,35,male,2
10072025,29,female,1
10213518,41,male,3
10130065,37,male,2
10182322,46,male,3
10044746,34,female,2
10056434,23,female,1
10328056,26,female,1
10832084,33,female,2
10677379,26,male,1
10008524,32,male,2
11127160,31,male,2
10689124,26,male,1
10082928,47,male,3
10513975,32,female,2
10183824,38,male,2
10684201,39,male,2
10054087,22,female,1
10639901,36,female,2
10047336,23,male,1
10194808,47,female,3
10051906,25,female,1
10194952,52,female,3
10591613,39,female,2
10463068,28,male,1
10125306,23,male,1
10075913,38,female,2
10649599,49,male,3
10010728,33,female,2
10670064,24,male,1
10828072,45,female,3
10032262,25,female,1
10659724,27,female,1
10816469,22,male,1
10032304,41,male,3
10016305,25,female,1
10707302,38,female,2
10078256,22,female,1
10065022,39,male,2
10894994,24,male,1
10224971,25,male,1
10358228,38,male,2
10478725,23,female,1
10032084,38,male,2
10017413,23,female,1
10726242,32,male,2
10796128,36,male,2
10037964,45,male,3
10091200,29,male,1
10260594,20,female,0
10353068,34,female,2
11111143,28,male,1
10723695,39,male,2
10017032,32,male,2
10079343,31,female,2
10480005,34,female,2
10907320,33,male,2
10050940,30,female,1
10087136,22,female,1
10429361,23,female,1
10053180,32,female,2
10621919,21,male,1
10657777,35,male,2
10654548,54,female,3
10104964,42,female,3
10260576,18,female,0
10049796,24,female,1
10706841,41,male,3
11050954,19,female,0
10155963,43,male,3
10706375,31,male,2
10797924,24,male,1
10025583,23,female,1
10029871,33,female,2
10373544,35,female,2
10172381,45,male,3
10014027,26,female,1
10014779,39,female,2
10649660,27,male,1
10851314,30,male,1
10162662,19,male,0
10583037,35,male,2
10064234,28,male,1
10143626,40,male,2
10588419,26,male,1
10088367,24,female,1
10015846,46,male,3
10345665,22,female,1
10780719,30,male,1
10447978,13,male,0
10342803,41,male,3
10019932,29,female,1
10146007,50,male,3
10021191,35,female,2
10837950,21,male,1
10518569,44,male,3
10735209,20,male,0
10363975,20,female,0
10428828,44,female,3
10121898,38,male,2
10373538,39,male,2
10374700,32,male,2
10016186,24,female,1
10040826,25,female,1
10588913,41,female,3
10003279,36,female,2
10012291,28,female,1
10026847,36,female,2
11113090,24,female,1
10317846,37,female,2
10730128,40,male,2
10077837,15,female,0
10154457,35,female,2
10053778,27,female,1
10060258,27,female,1
10101162,27,male,1
10829426,39,male,2
10036487,44,male,3
10065585,22,female,1
10135687,52,male,3
10107974,47,male,3
10089634,24,female,1
10168069,38,male,2
10272546,29,male,1
10795226,30,female,1
10018556,29,female,1
10874161,53,male,3
10059400,33,female,2
10625623,54,male,3
10525129,22,female,1
10508546,32,female,2
10121825,54,male,3
10053690,33,female,2
10146048,43,female,3
10070096,23,female,1
10017183,38,female,2
10065227,23,female,1
10690911,34,male,2
10360431,25,male,1
10767672,23,male,1
10023251,26,female,1
10047537,32,female,2
10185167,39,male,2
10030886,40,female,2
10160971,36,male,2
10068339,24,female,1
11115058,28,female,1
10115204,20,female,0
10030183,46,female,3
10507256,34,male,2
10044007,43,male,3
10101522,23,female,1
10146339,40,male,2
10213355,52,male,3
10828934,34,male,2
10048961,25,female,1
10011812,32,female,2
10053417,32,female,2
10120821,34,male,2
10684077,21,female,1
10207277,42,male,3
10213903,39,male,2
10048996,23,male,1
10688955,39,male,2
10462346,22,female,1
10061037,20,female,0
10024412,38,male,2
10323200,34,female,2
10066213,26,female,1
10012422,50,female,3
10087196,24,female,1
10399284,43,male,3
10080170,28,female,1
10610363,43,female,3
10036948,38,female,2
10024016,43,female,3
10146818,47,male,3
10108974,26,female,1
10678116,30,male,1
10084195,32,male,2
10077796,24,female,1
10023311,27,female,1
10026667,22,female,1
10037416,46,male,3
10182954,54,male,3
10403800,24,female,1
10030743,35,female,2
10501507,32,male,2
10009395,47,female,3
10099643,22,female,1
10431465,23,female,1
10030324,27,female,1
10097494,22,female,1
10074411,39,male,2
10066847,35,female,2
10056500,49,male,3
10134308,45,male,3
10891173,28,male,1
10736161,39,male,2
10623720,47,female,3
10040974,32,male,2
10670071,31,male,2
10088510,37,male,2
10026300,36,female,2
10508992,38,male,2
10044983,38,female,2
10077679,29,female,1
10272600,20,female,0
10270632,33,male,2
10009418,38,male,2
10341427,46,male,3
10734919,33,female,2
10926027,30,female,1
10237438,30,male,1
10654763,39,female,2
10188659,41,male,3
10023058,32,female,2
10680589,24,female,1
10265692,34,male,2
10013143,32,female,2
10062776,33,female,2
10048638,29,female,1
10738276,41,female,3
10218709,41,male,3
10067666,28,male,1
10154934,47,male,3
10044797,35,male,2
10661118,32,male,2
10397537,36,male,2
10591479,24,female,1
10328713,23,male,1
10085785,44,female,3
10023879,27,male,1
10884344,41,male,3
10097160,20,female,0
10073504,24,female,1
10670105,32,female,2
10080153,23,female,1
10236899,38,female,2
10048425,38,female,2
10044077,32,female,2
10057266,32,female,2
10798750,24,female,1
10507988,30,male,1
10038017,24,female,1
10087428,33,female,2
10072806,31,male,2
10670109,25,male,1
10222603,20,female,0
10650292,45,female,3
10486993,46,female,3
10007740,30,male,1
10720172,39,male,2
10091655,23,male,1
10833504,33,female,2
10103264,31,female,2
10581756,46,female,3
10144208,33,male,2
10931015,20,female,0
10001990,47,male,3
10005521,34,female,2
10947115,11,female,0
10120868,30,female,1
10026030,51,female,3
10251428,46,female,3
10029587,24,female,1
10066448,37,female,2
10169096,37,male,2
10593925,25,male,1
10025521,30,female,1
10212945,40,male,2
10075831,31,male,2
10024396,35,female,2
10128515,44,male,3
10050559,29,female,1
10388985,35,male,2
10005064,38,male,2
10692738,34,female,2
10868111,23,female,1
10129544,18,female,0
10006446,36,male,2
10055961,24,male,1
10200171,20,male,0
10058598,22,female,1
11139193,30,male,1
10865928,22,female,1
10668193,27,male,1
10055395,33,female,2
10682318,27,male,1
10871036,20,male,0
10183278,17,female,0
10091302,26,male,1
10947630,22,male,1
10258706,20,male,0
10837216,35,male,2
10190939,39,male,2
10078086,31,female,2
10071492,42,female,3
10413417,17,female,0
10095054,22,female,1
10062279,27,male,1
10813461,32,male,2
10547603,32,male,2
10501619,43,female,3
10237988,39,male,2
10031167,45,female,3
10354957,52,female,3
10884470,31,male,2
10895251,29,male,1
10678667,30,male,1
10121969,46,female,3
10199187,31,male,2
10995818,32,male,2
10482655,31,female,2
10029711,29,female,1
10056341,23,female,1
10978748,51,male,3
10612682,26,female,1
10011046,41,female,3
10207792,41,female,3
10583599,24,female,1
10120418,29,male,1
10880300,47,male,3
11037268,30,female,1
11138387,50,male,3
10067819,30,female,1
10654184,48,male,3
10262305,33,male,2
10031584,39,female,2
10513132,26,female,1
10058654,26,female,1
11101669,52,female,3
10209790,47,male,3
10683803,22,female,1
10672907,23,male,1
10621183,45,female,3
10475641,44,female,3
10057460,33,female,2
10834478,37,male,2
10052962,25,female,1
10007054,24,female,1
10027810,39,male,2
10077996,22,female,1
10077319,29,male,1
10572196,46,female,3
10086230,33,male,2
10930792,11,female,0
10016125,25,female,1
10162746,39,female,2
10784126,19,male,0
10003911,26,male,1
10058053,30,male,1
10020670,30,female,1
10423402,23,female,1
10837503,41,male,3
10377119,26,female,1
10013035,24,female,1
10946729,42,male,3
10173976,19,female,0
10178257,48,male,3
10401540,21,male,1
10191804,42,male,3
10136267,48,male,3
10088222,20,female,0
10099037,33,male,2
10006053,54,female,3
10381145,48,male,3
10359872,32,male,2
10223428,41,male,3
10449531,34,male,2
10364801,27,male,1
10733988,21,female,1
10026126,36,female,2
10380315,28,male,1
10071333,27,female,1
10130183,49,male,3
11069860,24,female,1
10030459,38,male,2
10014063,24,female,1
10016172,30,female,1
10080407,19,female,0
10233468,43,female,3
10764658,41,female,3
10081555,27,female,1
10013195,44,female,3
10282966,45,male,3
10101888,42,male,3
10019247,33,male,2
11087634,26,male,1
10907572,40,male,2
10151268,44,male,3
10045800,30,female,1
10026794,25,female,1
10667994,31,female,2
10015418,25,female,1
10060828,46,female,3
10050409,24,male,1
10208936,21,female,1
10441316,48,female,3
10000305,36,male,2
10106045,36,male,2
10096330,43,female,3
10840332,40,female,2
10955338,11,female,0
10052007,23,female,1
10418197,22,male,1
10168386,46,male,3
10679920,27,male,1
11110635,23,female,1
10146513,50,male,3
10058209,28,female,1
10033462,39,male,2
10876813,33,male,2
10205978,49,male,3
10684032,23,male,1
11062341,52,male,3
10160797,54,male,3
10629356,51,female,3
10221139,26,female,1
10876219,30,male,1
10384781,39,female,2
10691689,22,male,1
10838835,32,male,2
11099910,23,male,1
11116204,24,male,1
10062326,25,male,1
10890509,29,female,1
10065337,41,male,3
10087646,42,female,3
10027598,29,female,1
10774720,54,male,3
10106645,43,female,3
10554965,28,male,1
10374912,39,male,2
10795412,48,male,3
10332378,39,male,2
10106918,34,male,2
10004110,32,female,2
10859013,46,female,3
10050096,26,male,1
10025222,25,female,1
10889410,42,male,3
10078744,28,female,1
10182305,50,male,3
10100282,24,female,1
10077741,24,female,1
10053416,32,male,2
10023112,37,female,2
10101174,36,male,2
10302869,34,female,2
10203646,31,male,2
11119364,44,female,3
10223162,19,female,0
10596780,26,male,1
10086199,27,female,1
10625668,28,female,1
10176677,36,female,2
10137714,28,male,1
10689337,27,male,1
10194270,31,female,2
10070502,39,male,2
10716362,23,female,1
10041760,38,male,2
10612770,51,male,3
10230461,35,male,2
10016915,28,female,1
10089852,23,female,1
10020942,29,female,1
10196167,49,male,3
10407844,21,female,1
10716853,35,male,2
10189067,49,male,3
10082212,30,female,1
10280707,37,male,2
10016508,32,female,2
10032944,38,female,2
10909693,40,male,2
10492865,29,male,1
10769976,29,male,1
10592564,23,male,1
10092795,32,female,2
10166068,24,female,1
10012767,29,female,1
10365759,32,female,2
10060480,37,female,2
10150297,47,male,3
10008051,52,male,3
10105986,33,male,2
10104014,24,female,1
10107343,51,male,3
10033826,25,female,1
10020659,26,female,1
10633709,24,female,1
10081918,24,male,1
10076213,18,female,0
10043466,31,female,2
10672103,31,female,2
10146696,41,male,3
10151520,49,male,3
10076168,23,female,1
10150695,36,male,2
10578406,44,male,3
10096495,34,male,2
10160689,47,male,3
10021402,37,female,2
10047155,34,male,2
10123691,45,male,3
10087999,19,female,0
10322522,31,female,2
10531462,27,male,1
10567921,22,male,1
10675072,28,male,1
10501660,31,female,2
10192107,53,female,3
10375724,26,male,1
10014553,28,female,1
10096636,19,female,0
10073130,54,female,3
11115401,32,female,2
10025749,29,female,1
10099750,29,female,1
10024660,36,female,2
10159293,45,male,3
10030331,28,female,1
10116487,20,female,0
10095530,34,female,2
10065236,27,female,1
10715201,23,female,1
10024739,41,male,3
10277752,22,male,1
10003765,35,female,2
10112699,19,male,0
10069044,44,male,3
11116711,39,female,2
11118672,12,female,0
10176302,48,male,3
10092884,24,female,1
10148160,36,male,2
10124852,39,male,2
11134493,20,female,0
10083125,37,female,2
10048547,50,male,3
10083822,27,male,1
10041190,28,female,1
10149924,44,male,3
10865248,25,male,1
10632752,50,male,3
10239092,47,male,3
10105326,41,female,3
10380903,33,female,2
11123133,35,female,2
10089171,24,female,1
10030556,37,female,2
10375405,29,female,1
10380756,24,female,1
10280082,32,male,2
10380496,34,female,2
10047886,24,female,1
10001259,35,male,2
10741044,25,female,1
10077197,38,female,2
10027158,31,female,2
10740678,38,male,2
10404434,30,female,1
10057613,44,female,3
11123682,23,male,1
10013850,29,female,1
10107965,22,female,1
10080297,34,female,2
10130711,39,male,2
10898020,39,male,2
10054785,36,female,2
10125877,34,male,2
10000367,34,male,2
10034440,44,male,3
10381794,27,male,1
10141389,37,male,2
10095910,31,female,2
10054888,38,male,2
10049039,35,female,2
10926943,33,male,2
10966691,38,female,2
10184235,24,female,1
10507655,26,male,1
10223884,37,male,2
10068540,45,male,3
10197839,51,male,3
10063144,20,female,0
10045952,35,male,2
10357449,21,female,1
10264820,30,male,1
10074919,45,male,3
10081621,24,female,1
10088480,22,male,1
11061163,12,male,0
10557208,26,female,1
10620854,45,male,3
10105150,36,female,2
10023729,34,female,2
10257677,37,male,2
10232179,52,male,3
10425709,16,male,0
10835248,20,female,0
11089038,26,female,1
10964831,51,male,3
10847749,37,female,2
10194502,35,male,2
10203096,39,male,2
10025356,25,female,1
10099168,38,male,2
10478375,50,male,3
10079772,33,female,2
10280644,40,male,2
10794459,23,male,1
10091277,46,male,3
10043009,22,female,1
10183783,43,male,3
10067970,28,female,1
10088503,29,female,1
10544454,27,male,1
10835926,23,male,1
10483376,34,male,2
10683992,20,male,0
10078453,22,female,1
10092939,38,female,2
10073690,22,female,1
10110673,40,male,2
10225390,38,male,2
10066250,22,female,1
10417294,52,male,3
10014413,49,female,3
10854756,37,male,2
10053524,23,female,1
10899675,36,male,2
10124100,50,male,3
10186410,31,male,2
10044523,25,female,1
10769702,20,female,0
10069255,42,female,3
10059790,23,female,1
10769857,40,male,2
10058928,25,female,1
10648976,50,female,3
10930762,44,male,3
10250892,38,male,2
10078624,26,female,1
10256695,25,male,1
10116660,50,female,3
10722008,30,male,1
10386570,25,female,1
10891199,34,male,2
10160371,41,male,3
10782531,38,female,2
10024755,33,female,2
10073715,24,male,1
10077385,22,female,1
10623891,50,male,3
10069750,22,female,1
10561885,28,female,1
10165371,45,male,3
10053940,23,female,1
10021233,31,female,2
10643128,39,female,2
10040171,42,male,3
10079032,30,female,1
10097520,32,female,2
10374710,24,male,1
10132486,38,male,2
10703421,31,male,2
10048856,32,female,2
10094857,20,female,0
10183922,39,male,2
10108869,31,male,2
10316956,35,female,2
10774299,31,female,2
10929430,52,male,3
10108468,38,female,2
10066729,26,female,1
10359890,47,male,3
10196398,25,female,1
10354012,38,male,2
10055993,28,female,1
10072976,24,female,1
10798398,27,male,1
11080685,21,female,1
10597424,46,female,3
10056021,30,female,1
10073808,36,female,2
10804017,12,male,0
10208379,50,male,3
10104298,40,female,2
10094903,45,female,3
10213042,35,male,2
10105761,37,female,2
10108556,42,female,3
10197032,51,male,3
10021776,38,male,2
10051471,38,male,2
10146253,20,female,0
10009038,27,male,1
10847294,19,male,0
10168768,40,male,2
10066603,31,male,2
10131319,53,male,3
10135573,29,male,1
10721624,51,female,3
10828645,25,female,1
10056441,29,male,1
10344393,19,female,0
10034017,39,male,2
10057317,35,male,2
10068197,50,female,3
10654753,23,male,1
10628590,51,female,3
10863341,21,female,1
10022857,45,female,3
10184754,41,male,3
10265584,34,female,2
10029292,30,female,1
10002872,25,female,1
10116823,38,female,2
10121806,49,male,3
10030912,27,male,1
10068592,42,male,3
10077933,23,female,1
10530569,30,female,1
10219657,45,female,3
10245260,34,female,2
10061512,28,female,1
10726623,24,male,1
10046063,37,male,2
10841474,24,male,1
10031042,21,female,1
10092911,26,female,1
10142685,51,male,3
10334630,34,male,2
10021306,26,female,1
10160641,52,male,3
10233472,36,female,2
10907415,35,male,2
10012244,29,female,1
11061381,41,male,3
10005072,49,male,3
10851044,31,male,2
10023118,25,female,1
10324538,32,male,2
10044194,38,female,2
10860841,21,male,1
10176979,50,female,3
10193532,24,male,1
10380541,30,female,1
10795030,20,male,0
10050161,27,male,1
10211798,24,male,1
10367584,52,female,3
10196846,54,male,3
10012537,25,female,1
10084868,24,female,1
10582337,20,male,0
10621519,33,female,2
10363798,20,female,0
10029586,33,female,2
10146727,34,male,2
10834825,33,male,2
10254069,32,male,2
10048759,33,female,2
10733032,22,male,1
10364684,24,male,1
10922680,29,male,1
10160298,43,male,3
10050276,34,female,2
10638950,24,male,1
10176460,37,female,2
10005231,54,male,3
10041197,24,female,1
10908070,29,male,1
10722235,39,female,2
10609902,30,male,1
10492462,33,male,2
10019064,44,female,3
10060780,54,male,3
10278053,48,male,3
10582351,23,female,1
10350251,21,male,1
10058083,43,female,3
10010700,34,male,2
10145931,29,male,1
10008205,39,female,2
10003488,35,male,2
10355387,47,female,3
10050341,25,female,1
10833266,20,female,0
10022129,32,female,2
10166136,45,male,3
10170220,36,male,2
11096957,30,male,1
